timestamp,temperature
2021-07-12 23:37:16.427000+00:00,24.95
2021-07-12 23:37:46.427000+00:00,24.9
2021-07-12 23:38:16.427000+00:00,24.9
2021-07-12 23:38:46.427000+00:00,24.9
2021-07-12 23:39:16.427000+00:00,24.9
2021-07-12 23:39:46.427000+00:00,24.9
2021-07-12 23:40:16.427000+00:00,24.9
2021-07-12 23:40:46.427000+00:00,24.9
2021-07-12 23:41:16.427000+00:00,24.9
2021-07-12 23:41:46.427000+00:00,24.9
2021-07-12 23:42:16.427000+00:00,24.9
2021-07-12 23:42:46.427000+00:00,24.9
2021-07-12 23:43:16.427000+00:00,24.9
2021-07-12 23:43:46.427000+00:00,24.9
2021-07-12 23:44:16.427000+00:00,24.9
2021-07-12 23:44:46.427000+00:00,24.9
2021-07-12 23:45:16.427000+00:00,24.9
2021-07-12 23:45:46.427000+00:00,24.9
2021-07-12 23:46:16.427000+00:00,24.9
2021-07-12 23:46:46.427000+00:00,24.9
2021-07-12 23:47:16.427000+00:00,24.9
2021-07-12 23:47:46.427000+00:00,24.9
2021-07-12 23:48:16.427000+00:00,24.9
2021-07-12 23:48:46.427000+00:00,24.9
2021-07-12 23:49:16.427000+00:00,24.9
2021-07-12 23:49:46.427000+00:00,24.9
2021-07-12 23:50:16.427000+00:00,24.9
2021-07-12 23:50:46.427000+00:00,24.9
2021-07-12 23:51:16.427000+00:00,24.9
2021-07-12 23:51:46.427000+00:00,24.9
2021-07-12 23:53:32.437000+00:00,24.9
2021-07-12 23:54:02.437000+00:00,24.9
2021-07-12 23:54:32.437000+00:00,24.9
2021-07-12 23:55:02.437000+00:00,24.9
2021-07-12 23:55:32.437000+00:00,24.9
2021-07-12 23:56:02.437000+00:00,24.9
2021-07-12 23:56:32.437000+00:00,24.9
2021-07-12 23:57:02.437000+00:00,24.9
2021-07-12 23:57:32.437000+00:00,24.9
2021-07-12 23:58:02.437000+00:00,24.9
2021-07-12 23:58:32.437000+00:00,24.9
2021-07-12 23:59:02.437000+00:00,24.9
2021-07-12 23:59:32.437000+00:00,24.9
2021-07-13 00:00:02.437000+00:00,24.9
2021-07-13 00:00:32.437000+00:00,24.9
2021-07-13 00:01:02.437000+00:00,24.9
2021-07-13 00:01:32.437000+00:00,24.9
2021-07-13 00:02:02.437000+00:00,24.9
2021-07-13 00:02:32.437000+00:00,24.9
