timestamp,temperature
2021-07-12 23:33:43.955000+00:00,24.4
2021-07-12 23:34:13.955000+00:00,24.4
2021-07-12 23:34:43.955000+00:00,24.4
2021-07-12 23:35:13.955000+00:00,24.4
2021-07-12 23:35:43.955000+00:00,24.4
2021-07-12 23:36:13.955000+00:00,24.4
2021-07-12 23:36:43.955000+00:00,24.4
2021-07-12 23:37:13.955000+00:00,24.4
2021-07-12 23:37:43.955000+00:00,24.4
2021-07-12 23:38:13.955000+00:00,24.4
2021-07-12 23:38:43.955000+00:00,24.4
2021-07-12 23:39:13.955000+00:00,24.4
2021-07-12 23:39:43.955000+00:00,24.4
2021-07-12 23:40:13.955000+00:00,24.4
2021-07-12 23:40:43.955000+00:00,24.4
2021-07-12 23:41:13.955000+00:00,24.4
2021-07-12 23:41:43.955000+00:00,24.4
2021-07-12 23:42:13.955000+00:00,24.4
2021-07-12 23:42:43.955000+00:00,24.4
2021-07-12 23:43:13.955000+00:00,24.4
2021-07-12 23:43:43.955000+00:00,24.4
2021-07-12 23:44:13.955000+00:00,24.4
2021-07-12 23:44:43.955000+00:00,24.4
2021-07-12 23:45:13.955000+00:00,24.4
2021-07-12 23:45:43.955000+00:00,24.4
2021-07-12 23:46:13.955000+00:00,24.4
2021-07-12 23:46:43.955000+00:00,24.4
2021-07-12 23:47:13.955000+00:00,24.4
2021-07-12 23:47:43.955000+00:00,24.4
2021-07-12 23:48:13.955000+00:00,24.4
2021-07-12 23:49:29.304000+00:00,24.4
2021-07-12 23:49:59.304000+00:00,24.4
2021-07-12 23:50:29.304000+00:00,24.4
2021-07-12 23:50:59.304000+00:00,24.4
2021-07-12 23:51:29.304000+00:00,24.35
2021-07-12 23:51:59.304000+00:00,24.4
2021-07-12 23:52:29.304000+00:00,24.4
2021-07-12 23:52:59.304000+00:00,24.4
2021-07-12 23:53:29.304000+00:00,24.4
2021-07-12 23:53:59.304000+00:00,24.4
2021-07-12 23:54:29.304000+00:00,24.4
2021-07-12 23:54:59.304000+00:00,24.4
2021-07-12 23:55:29.304000+00:00,24.4
2021-07-12 23:55:59.304000+00:00,24.4
2021-07-12 23:56:29.304000+00:00,24.35
2021-07-12 23:56:59.304000+00:00,24.35
2021-07-12 23:57:29.304000+00:00,24.35
2021-07-12 23:57:59.304000+00:00,24.35
2021-07-12 23:58:29.304000+00:00,24.4
2021-07-12 23:58:59.304000+00:00,24.35
2021-07-12 23:59:29.304000+00:00,24.4
2021-07-12 23:59:59.304000+00:00,24.4
2021-07-13 00:00:29.304000+00:00,24.35
2021-07-13 00:00:59.304000+00:00,24.35
2021-07-13 00:01:29.304000+00:00,24.35
2021-07-13 00:01:59.304000+00:00,24.35
2021-07-13 00:02:29.304000+00:00,24.35
2021-07-13 00:02:59.304000+00:00,24.35
2021-07-13 00:03:29.304000+00:00,24.4
2021-07-13 00:03:59.304000+00:00,24.35
2021-07-13 00:05:14.717000+00:00,24.35
2021-07-13 00:05:44.717000+00:00,24.35
2021-07-13 00:06:14.717000+00:00,24.35
