timestamp,temperature
2021-07-12 23:48:42.388000+00:00,24.8
2021-07-12 23:49:12.388000+00:00,24.8
2021-07-12 23:49:42.388000+00:00,24.8
2021-07-12 23:50:12.388000+00:00,24.8
2021-07-12 23:50:42.388000+00:00,24.8
2021-07-12 23:51:12.388000+00:00,24.8
2021-07-12 23:51:42.388000+00:00,24.8
2021-07-12 23:52:12.388000+00:00,24.8
2021-07-12 23:52:42.388000+00:00,24.8
2021-07-12 23:53:12.388000+00:00,24.8
2021-07-12 23:53:42.388000+00:00,24.8
2021-07-12 23:54:12.388000+00:00,24.8
2021-07-12 23:54:42.388000+00:00,24.8
2021-07-12 23:55:12.388000+00:00,24.8
2021-07-12 23:55:42.388000+00:00,24.8
2021-07-12 23:56:12.388000+00:00,24.8
2021-07-12 23:56:42.388000+00:00,24.8
2021-07-12 23:57:12.388000+00:00,24.8
2021-07-12 23:57:42.388000+00:00,24.8
2021-07-12 23:58:12.388000+00:00,24.8
2021-07-12 23:58:42.388000+00:00,24.8
2021-07-12 23:59:12.388000+00:00,24.75
2021-07-12 23:59:42.388000+00:00,24.75
2021-07-13 00:00:12.388000+00:00,24.75
2021-07-13 00:00:42.388000+00:00,24.75
2021-07-13 00:01:12.388000+00:00,24.75
2021-07-13 00:01:42.388000+00:00,24.75
2021-07-13 00:02:12.388000+00:00,24.75
2021-07-13 00:02:42.388000+00:00,24.75
2021-07-13 00:03:12.388000+00:00,24.75
2021-07-13 00:04:48.198000+00:00,24.75
2021-07-13 00:05:18.198000+00:00,24.75
2021-07-13 00:05:48.198000+00:00,24.75
2021-07-13 00:06:18.198000+00:00,24.75
2021-07-13 00:06:48.198000+00:00,24.75
2021-07-13 00:07:18.198000+00:00,24.75
2021-07-13 00:07:48.198000+00:00,24.75
2021-07-13 00:08:18.198000+00:00,24.75
2021-07-13 00:08:48.198000+00:00,24.75
2021-07-13 00:09:18.198000+00:00,24.75
2021-07-13 00:09:48.198000+00:00,24.75
2021-07-13 00:10:18.198000+00:00,24.75
2021-07-13 00:10:48.198000+00:00,24.75
2021-07-13 00:11:18.198000+00:00,24.75
2021-07-13 00:11:48.198000+00:00,24.75
2021-07-13 00:12:18.198000+00:00,24.75
2021-07-13 00:12:48.198000+00:00,24.75
2021-07-13 00:13:18.198000+00:00,24.75
2021-07-13 00:13:48.198000+00:00,24.75
2021-07-13 00:14:18.198000+00:00,24.75
2021-07-13 00:14:48.198000+00:00,24.75
2021-07-13 00:15:18.198000+00:00,24.75
2021-07-13 00:15:48.198000+00:00,24.75
2021-07-13 00:16:18.198000+00:00,24.75
2021-07-13 00:16:48.198000+00:00,24.75
2021-07-13 00:17:18.198000+00:00,24.75
2021-07-13 00:17:48.198000+00:00,24.75
2021-07-13 00:18:18.198000+00:00,24.75
2021-07-13 00:18:48.198000+00:00,24.75
2021-07-13 00:19:18.198000+00:00,24.75
2021-07-13 00:20:54.153000+00:00,24.75
2021-07-13 00:21:24.153000+00:00,24.75
2021-07-13 00:21:54.153000+00:00,24.7
2021-07-13 00:22:24.153000+00:00,24.7
2021-07-13 00:22:54.153000+00:00,24.75
2021-07-13 00:23:24.153000+00:00,24.7
2021-07-13 00:23:54.153000+00:00,24.7
2021-07-13 00:24:24.153000+00:00,24.75
2021-07-13 00:24:54.153000+00:00,24.7
2021-07-13 00:25:24.153000+00:00,24.7
2021-07-13 00:25:54.153000+00:00,24.75
2021-07-13 00:26:24.153000+00:00,24.7
2021-07-13 00:26:54.153000+00:00,24.7
2021-07-13 00:27:24.153000+00:00,24.7
2021-07-13 00:27:54.153000+00:00,24.7
2021-07-13 00:28:24.153000+00:00,24.75
2021-07-13 00:28:54.153000+00:00,24.75
2021-07-13 00:29:24.153000+00:00,24.7
2021-07-13 00:29:54.153000+00:00,24.75
2021-07-13 00:30:24.153000+00:00,24.75
2021-07-13 00:30:54.153000+00:00,24.75
2021-07-13 00:31:24.153000+00:00,24.7
2021-07-13 00:31:54.153000+00:00,24.7
2021-07-13 00:32:24.153000+00:00,24.7
2021-07-13 00:32:54.153000+00:00,24.7
2021-07-13 00:33:24.153000+00:00,24.7
2021-07-13 00:33:54.153000+00:00,24.7
2021-07-13 00:34:24.153000+00:00,24.7
2021-07-13 00:34:54.153000+00:00,24.7
2021-07-13 00:35:24.153000+00:00,24.7
2021-07-13 00:37:00.141000+00:00,24.7
2021-07-13 00:37:30.141000+00:00,24.7
2021-07-13 00:38:00.141000+00:00,24.7
2021-07-13 00:38:30.141000+00:00,24.7
2021-07-13 00:39:00.141000+00:00,24.7
2021-07-13 00:39:30.141000+00:00,24.7
2021-07-13 00:40:00.141000+00:00,24.7
2021-07-13 00:40:30.141000+00:00,24.7
2021-07-13 00:41:00.141000+00:00,24.7
2021-07-13 00:41:30.141000+00:00,24.7
2021-07-13 00:42:00.141000+00:00,24.7
2021-07-13 00:42:30.141000+00:00,24.7
2021-07-13 00:43:00.141000+00:00,24.7
2021-07-13 00:43:30.141000+00:00,24.7
2021-07-13 00:44:00.141000+00:00,24.7
2021-07-13 00:44:30.141000+00:00,24.7
2021-07-13 00:45:00.141000+00:00,24.7
2021-07-13 00:45:30.141000+00:00,24.7
2021-07-13 00:46:00.141000+00:00,24.7
2021-07-13 00:46:30.141000+00:00,24.7
2021-07-13 00:47:00.141000+00:00,24.7
2021-07-13 00:47:30.141000+00:00,24.7
2021-07-13 00:48:00.141000+00:00,24.7
2021-07-13 00:48:30.141000+00:00,24.7
2021-07-13 00:49:00.141000+00:00,24.7
2021-07-13 00:49:30.141000+00:00,24.7
2021-07-13 00:50:00.141000+00:00,24.65
2021-07-13 00:50:30.141000+00:00,24.7
2021-07-13 00:51:00.141000+00:00,24.7
2021-07-13 00:51:30.141000+00:00,24.7
2021-07-13 00:53:06.011000+00:00,24.7
2021-07-13 00:53:36.011000+00:00,24.65
2021-07-13 00:54:06.011000+00:00,24.7
2021-07-13 00:54:36.011000+00:00,24.7
2021-07-13 00:55:06.011000+00:00,24.7
2021-07-13 00:55:36.011000+00:00,24.7
2021-07-13 00:56:06.011000+00:00,24.7
2021-07-13 00:56:36.011000+00:00,24.65
2021-07-13 00:57:06.011000+00:00,24.65
2021-07-13 00:57:36.011000+00:00,24.7
2021-07-13 00:58:06.011000+00:00,24.65
2021-07-13 00:58:36.011000+00:00,24.65
2021-07-13 00:59:06.011000+00:00,24.65
2021-07-13 00:59:36.011000+00:00,24.7
2021-07-13 01:00:06.011000+00:00,24.65
2021-07-13 01:00:36.011000+00:00,24.7
2021-07-13 01:01:06.011000+00:00,24.7
2021-07-13 01:01:36.011000+00:00,24.65
2021-07-13 01:02:06.011000+00:00,24.65
2021-07-13 01:02:36.011000+00:00,24.65
2021-07-13 01:03:06.011000+00:00,24.65
2021-07-13 01:03:36.011000+00:00,24.65
2021-07-13 01:04:06.011000+00:00,24.65
2021-07-13 01:04:36.011000+00:00,24.7
2021-07-13 01:05:06.011000+00:00,24.65
2021-07-13 01:05:36.011000+00:00,24.65
2021-07-13 01:06:06.011000+00:00,24.65
2021-07-13 01:06:36.011000+00:00,24.65
2021-07-13 01:07:06.011000+00:00,24.65
2021-07-13 01:07:36.011000+00:00,24.65
2021-07-13 01:09:11.970000+00:00,24.65
2021-07-13 01:09:41.970000+00:00,24.65
2021-07-13 01:10:11.970000+00:00,24.65
2021-07-13 01:10:41.970000+00:00,24.65
2021-07-13 01:11:11.970000+00:00,24.65
2021-07-13 01:11:41.970000+00:00,24.65
2021-07-13 01:12:11.970000+00:00,24.65
2021-07-13 01:12:41.970000+00:00,24.65
2021-07-13 01:13:11.970000+00:00,24.65
2021-07-13 01:13:41.970000+00:00,24.65
2021-07-13 01:14:11.970000+00:00,24.65
2021-07-13 01:14:41.970000+00:00,24.65
2021-07-13 01:15:11.970000+00:00,24.65
2021-07-13 01:15:41.970000+00:00,24.65
2021-07-13 01:16:11.970000+00:00,24.65
2021-07-13 01:16:41.970000+00:00,24.65
2021-07-13 01:17:11.970000+00:00,24.65
2021-07-13 01:17:41.970000+00:00,24.65
2021-07-13 01:18:11.970000+00:00,24.65
2021-07-13 01:18:41.970000+00:00,24.65
2021-07-13 01:19:11.970000+00:00,24.65
2021-07-13 01:19:41.970000+00:00,24.65
2021-07-13 01:20:11.970000+00:00,24.65
2021-07-13 01:20:41.970000+00:00,24.65
2021-07-13 01:21:11.970000+00:00,24.65
2021-07-13 01:21:41.970000+00:00,24.65
2021-07-13 01:22:11.970000+00:00,24.65
2021-07-13 01:22:41.970000+00:00,24.65
2021-07-13 01:23:11.970000+00:00,24.65
2021-07-13 01:23:41.970000+00:00,24.65
2021-07-13 01:25:18.171000+00:00,24.65
2021-07-13 01:25:48.171000+00:00,24.65
2021-07-13 01:26:18.171000+00:00,24.65
2021-07-13 01:26:48.171000+00:00,24.65
2021-07-13 01:27:18.171000+00:00,24.65
2021-07-13 01:27:48.171000+00:00,24.65
2021-07-13 01:28:18.171000+00:00,24.65
2021-07-13 01:28:48.171000+00:00,24.65
2021-07-13 01:29:18.171000+00:00,24.65
2021-07-13 01:29:48.171000+00:00,24.65
2021-07-13 01:30:18.171000+00:00,24.65
2021-07-13 01:30:48.171000+00:00,24.65
2021-07-13 01:31:18.171000+00:00,24.65
2021-07-13 01:31:48.171000+00:00,24.65
2021-07-13 01:32:18.171000+00:00,24.6
2021-07-13 01:32:48.171000+00:00,24.6
2021-07-13 01:33:18.171000+00:00,24.65
