timestamp,temperature
2021-07-12 23:45:29.483000+00:00,24.85
2021-07-12 23:45:59.483000+00:00,24.85
2021-07-12 23:46:29.483000+00:00,24.85
2021-07-12 23:46:59.483000+00:00,24.8
2021-07-12 23:47:29.483000+00:00,24.85
2021-07-12 23:47:59.483000+00:00,24.85
2021-07-12 23:48:29.483000+00:00,24.85
2021-07-12 23:48:59.483000+00:00,24.85
2021-07-12 23:49:29.483000+00:00,24.85
2021-07-12 23:49:59.483000+00:00,24.85
2021-07-12 23:50:29.483000+00:00,24.85
2021-07-12 23:50:59.483000+00:00,24.85
2021-07-12 23:51:29.483000+00:00,24.8
2021-07-12 23:51:59.483000+00:00,24.8
2021-07-12 23:52:29.483000+00:00,24.85
2021-07-12 23:52:59.483000+00:00,24.8
2021-07-12 23:53:29.483000+00:00,24.85
2021-07-12 23:53:59.483000+00:00,24.8
2021-07-12 23:54:29.483000+00:00,24.8
2021-07-12 23:54:59.483000+00:00,24.8
2021-07-12 23:55:29.483000+00:00,24.8
2021-07-12 23:55:59.483000+00:00,24.8
2021-07-12 23:56:29.483000+00:00,24.8
2021-07-12 23:56:59.483000+00:00,24.85
2021-07-12 23:57:29.483000+00:00,24.8
2021-07-12 23:57:59.483000+00:00,24.85
2021-07-12 23:58:29.483000+00:00,24.8
2021-07-12 23:58:59.483000+00:00,24.8
2021-07-12 23:59:29.483000+00:00,24.8
2021-07-12 23:59:59.483000+00:00,24.8
2021-07-13 00:00:01.557000+00:00,24.8
2021-07-13 00:00:31.557000+00:00,24.8
2021-07-13 00:01:01.557000+00:00,24.8
2021-07-13 00:01:31.557000+00:00,24.8
2021-07-13 00:02:01.557000+00:00,24.8
2021-07-13 00:02:31.557000+00:00,24.8
2021-07-13 00:03:01.557000+00:00,24.8
2021-07-13 00:03:31.557000+00:00,24.8
2021-07-13 00:04:01.557000+00:00,24.8
2021-07-13 00:04:31.557000+00:00,24.8
2021-07-13 00:05:01.557000+00:00,24.8
2021-07-13 00:05:31.557000+00:00,24.8
2021-07-13 00:06:01.557000+00:00,24.8
2021-07-13 00:06:31.557000+00:00,24.8
2021-07-13 00:07:01.557000+00:00,24.8
2021-07-13 00:07:31.557000+00:00,24.8
2021-07-13 00:08:01.557000+00:00,24.8
2021-07-13 00:08:31.557000+00:00,24.8
2021-07-13 00:09:01.557000+00:00,24.8
2021-07-13 00:09:31.557000+00:00,24.8
2021-07-13 00:10:01.557000+00:00,24.8
2021-07-13 00:10:31.557000+00:00,24.8
2021-07-13 00:11:01.557000+00:00,24.8
2021-07-13 00:11:31.557000+00:00,24.8
2021-07-13 00:12:01.557000+00:00,24.8
2021-07-13 00:12:31.557000+00:00,24.8
2021-07-13 00:13:01.557000+00:00,24.8
2021-07-13 00:13:31.557000+00:00,24.8
2021-07-13 00:14:01.557000+00:00,24.8
2021-07-13 00:14:31.557000+00:00,24.8
2021-07-13 00:14:32.566000+00:00,24.8
2021-07-13 00:15:02.566000+00:00,24.8
2021-07-13 00:15:32.566000+00:00,24.8
2021-07-13 00:16:02.566000+00:00,24.8
2021-07-13 00:16:32.566000+00:00,24.8
2021-07-13 00:17:02.566000+00:00,24.8
2021-07-13 00:17:32.566000+00:00,24.8
2021-07-13 00:18:02.566000+00:00,24.8
2021-07-13 00:18:32.566000+00:00,24.8
2021-07-13 00:19:02.566000+00:00,24.8
2021-07-13 00:19:32.566000+00:00,24.8
2021-07-13 00:20:02.566000+00:00,24.8
2021-07-13 00:20:32.566000+00:00,24.8
2021-07-13 00:21:02.566000+00:00,24.8
2021-07-13 00:21:32.566000+00:00,24.8
2021-07-13 00:22:02.566000+00:00,24.8
2021-07-13 00:22:32.566000+00:00,24.8
2021-07-13 00:23:02.566000+00:00,24.8
2021-07-13 00:23:32.566000+00:00,24.8
2021-07-13 00:24:02.566000+00:00,24.8
2021-07-13 00:24:32.566000+00:00,24.8
2021-07-13 00:25:02.566000+00:00,24.8
2021-07-13 00:25:32.566000+00:00,24.8
2021-07-13 00:26:02.566000+00:00,24.8
2021-07-13 00:26:32.566000+00:00,24.8
2021-07-13 00:27:02.566000+00:00,24.8
2021-07-13 00:27:32.566000+00:00,24.8
2021-07-13 00:28:02.566000+00:00,24.8
2021-07-13 00:28:32.566000+00:00,24.8
2021-07-13 00:29:02.566000+00:00,24.8
2021-07-13 00:31:29.685000+00:00,24.8
2021-07-13 00:31:59.685000+00:00,24.75
2021-07-13 00:32:29.685000+00:00,24.8
2021-07-13 00:32:59.685000+00:00,24.8
2021-07-13 00:33:29.685000+00:00,24.8
2021-07-13 00:33:59.685000+00:00,24.75
2021-07-13 00:34:29.685000+00:00,24.8
2021-07-13 00:34:59.685000+00:00,24.75
2021-07-13 00:35:29.685000+00:00,24.75
2021-07-13 00:35:59.685000+00:00,24.75
2021-07-13 00:36:29.685000+00:00,24.75
2021-07-13 00:36:59.685000+00:00,24.75
2021-07-13 00:37:29.685000+00:00,24.75
2021-07-13 00:37:59.685000+00:00,24.75
2021-07-13 00:38:29.685000+00:00,24.75
2021-07-13 00:38:59.685000+00:00,24.75
2021-07-13 00:39:29.685000+00:00,24.75
