timestamp,temperature
2021-07-12 23:47:24.467000+00:00,24.45
2021-07-12 23:47:54.467000+00:00,24.45
2021-07-12 23:48:24.467000+00:00,24.45
2021-07-12 23:48:54.467000+00:00,24.45
2021-07-12 23:49:24.467000+00:00,24.45
2021-07-12 23:49:54.467000+00:00,24.45
2021-07-12 23:50:24.467000+00:00,24.45
2021-07-12 23:50:54.467000+00:00,24.45
2021-07-12 23:51:24.467000+00:00,24.45
2021-07-12 23:51:54.467000+00:00,24.45
2021-07-12 23:52:24.467000+00:00,24.45
2021-07-12 23:52:54.467000+00:00,24.45
2021-07-12 23:53:24.467000+00:00,24.45
2021-07-12 23:53:54.467000+00:00,24.45
2021-07-12 23:54:24.467000+00:00,24.45
2021-07-12 23:54:54.467000+00:00,24.45
2021-07-12 23:55:24.467000+00:00,24.45
2021-07-12 23:55:54.467000+00:00,24.45
2021-07-12 23:56:24.467000+00:00,24.45
2021-07-12 23:56:54.467000+00:00,24.45
2021-07-12 23:57:24.467000+00:00,24.45
2021-07-12 23:57:54.467000+00:00,24.45
2021-07-12 23:58:24.467000+00:00,24.45
2021-07-12 23:58:54.467000+00:00,24.45
2021-07-12 23:59:24.467000+00:00,24.4
2021-07-12 23:59:54.467000+00:00,24.45
2021-07-13 00:00:24.467000+00:00,24.4
2021-07-13 00:00:54.467000+00:00,24.45
2021-07-13 00:01:24.467000+00:00,24.45
2021-07-13 00:01:54.467000+00:00,24.45
2021-07-13 00:02:23.695000+00:00,24.45
2021-07-13 00:02:53.695000+00:00,24.45
2021-07-13 00:03:23.695000+00:00,24.45
2021-07-13 00:03:53.695000+00:00,24.45
2021-07-13 00:04:23.695000+00:00,24.45
2021-07-13 00:04:53.695000+00:00,24.4
2021-07-13 00:05:23.695000+00:00,24.45
2021-07-13 00:05:53.695000+00:00,24.4
2021-07-13 00:06:23.695000+00:00,24.45
2021-07-13 00:06:53.695000+00:00,24.4
2021-07-13 00:07:23.695000+00:00,24.45
2021-07-13 00:07:53.695000+00:00,24.4
2021-07-13 00:08:23.695000+00:00,24.45
2021-07-13 00:08:53.695000+00:00,24.45
2021-07-13 00:09:23.695000+00:00,24.4
2021-07-13 00:09:53.695000+00:00,24.4
2021-07-13 00:10:23.695000+00:00,24.4
2021-07-13 00:10:53.695000+00:00,24.4
2021-07-13 00:11:23.695000+00:00,24.4
2021-07-13 00:11:53.695000+00:00,24.4
2021-07-13 00:12:23.695000+00:00,24.4
2021-07-13 00:12:53.695000+00:00,24.4
2021-07-13 00:13:23.695000+00:00,24.4
2021-07-13 00:13:53.695000+00:00,24.4
